Loc #,Location,Month,Revenue,NAFI Amt,Annual Revenue,Annual NAFI,Year
3159,Whispers (West Pac Inn),May-22,"55,759.40","65,892.35",,,2024
3159,Whispers (West Pac Inn),Jun-22,"1,11,495.00","58,203.20",,,2024
3159,Whispers (West Pac Inn),Jul-22,"76,373.40","61,098.70",,,2024
3159,Whispers (West Pac Inn),Aug-22,"30,156.75","24,125.40",,,2024
3159,Whispers (West Pac Inn),Sep-22,"24,781.40","19,825.10","5,86,621.10","4,69,296.80",2024
3159,Whispers (West Pac Inn),Oct-22,"93,706.70","74,965.35",,,2024
3159,Whispers (West Pac Inn),Nov-22,"1,27,729.75","1,02,183.80",,,2024
3159,Whispers (West Pac Inn),Dec-22,"14,019.85","29,331.75",,,2024
3159,Whispers (West Pac Inn),Jan-23,"97,532.40","68,574.10",,,2024
3159,Whispers (West Pac Inn),Feb-23,"44,947.75","63,073.75",,,2024
3159,Whispers (West Pac Inn),Mar-23,"1,15,062.85","67,928.55",,,2024
3159,Whispers (West Pac Inn),Apr-23,"78,890.25","61,393.60",,,2024
3159,Whispers (West Pac Inn),May-23,"1,26,218.25","91,035.40",,,2024
3159,Whispers (West Pac Inn),Jun-23,"58,891.80","51,509.05",,,2024
3159,Whispers (West Pac Inn),Jul-23,"54,667.95","39,338.70",,,2024
3159,Whispers (West Pac Inn),Aug-23,"61,671.85","58,830.05",,,2024
3159,Whispers (West Pac Inn),Sep-23,"47,852.05","52,554.00","9,21,191.45","7,60,718.10",2024
3159,Whispers (West Pac Inn),Oct-23,"1,10,213.45","83,089.80",,,2024
3159,Whispers (West Pac Inn),Nov-23,"1,02,126.85","65,554.95",,,2024
3159,Whispers (West Pac Inn),Dec-23,"1,05,915.50","89,041.35",,,2024
3159,Whispers (West Pac Inn),Jan-24,"1,10,700.00","84,053.50",,,2024
3159,Whispers (West Pac Inn),Feb-24,"99,086.10","79,577.40",,,2024
3159,Whispers (West Pac Inn),Mar-24,"79,038.85","71,415.40",,,2024
3159,Whispers (West Pac Inn),Apr-24,"6,760.97","18,428.70",,,2024
3159,Whispers (West Pac Inn),"May-24 Jun-24 Jul-24 Aug-24
Sep-24",,,"6,13,841.72","4,91,161.10",2024
1119,Futenma BC,Oct-13,169.95,44.20,,,2024
1119,Futenma BC,Nov-13,"2,717.55","2,174.05",,,2024
1119,Futenma BC,Dec-13,"1,004.65",803.70,,,2024
1119,Futenma BC,Jan-14,"1,420.49",896.80,,,2024
1119,Futenma BC,Feb-14,"4,176.85","3,341.50",,,2024
1119,Futenma BC,Mar-14,"1,053.50","1,804.00",,,2024
1119,Futenma BC,Apr-14,"1,540.90",271.50,,,2024
1119,Futenma BC,May-14,47.00,37.60,,,2024
1119,Futenma BC,Jun-14,"1,767.70","1,414.15",,,2024
1119,Futenma BC,Jul-14,,,,,2024
1119,Futenma BC,Aug-14,,,,,2024
1119,Futenma BC,Sep-14,,,"13,898.59","10,787.50",2024
1119,Futenma BC,Oct-14,,,,,2024
1118,Thirsty's,Sep-15,"1,903.00","1,522.40","1,903.00","1,522.40",2024
1118,Thirsty's,Oct-15,139.05,111.25,,,2024
1118,Thirsty's,Nov-15,93.00,74.40,,,2024
1118,Thirsty's,Dec-15,111.00,88.80,,,2024
1118,Thirsty's,Jan-16,"1,137.00",909.60,,,2024
1118,Thirsty's,Feb-16,354.00,283.20,,,2024
1118,Thirsty's,Mar-16,808.00,646.40,,,2024
1118,Thirsty's,Apr-16,"1,556.00","1,244.80",,,2024
1118,Thirsty's,May-16,"1,258.00","1,006.40",,,2024
1118,Thirsty's,Jun-16,"1,044.00",835.20,,,2024
1118,Thirsty's,Jul-16,"1,071.00",856.80,,,2024
1118,Thirsty's,"Aug-16
Sep-16",-955.00,-764.00,"6,616.05","5,292.85",2024
1122,Surfside,Oct-13,"39,164.15","26,747.95",,,2024
1122,Surfside,Nov-13,"53,764.90","43,011.90",,,2024
1122,Surfside,Dec-13,"56,150.20","44,920.20",,,2024
1122,Surfside,Jan-14,"38,444.81","27,362.40",,,2024
1122,Surfside,Feb-14,"44,405.20","35,524.20",,,2024
1122,Surfside,Mar-14,"54,703.45","43,762.70",,,2024
1122,Surfside,Apr-14,"61,889.05","49,511.25",,,2024
1122,Surfside,May-14,"65,567.00","52,453.60",,,2024
1122,Surfside,Jun-14,"53,633.45","42,906.75",,,2024
1122,Surfside,Jul-14,"58,169.30","46,535.45",,,2024
1122,Surfside,Aug-14,"43,265.40","35,721.55",,,2024
1122,Surfside,Sep-14,"49,570.45","39,612.50","6,18,727.36","4,88,070.45",2024
1122,Surfside,Oct-14,"47,202.90","36,696.90",,,2024
1122,Surfside,Nov-14,"32,812.30","27,311.45",,,2024
1122,Surfside,Dec-14,"48,366.25","39,705.40",,,2024
1122,Surfside,Jan-15,"34,327.95","26,371.40",,,2024
1122,Surfside,Feb-15,"33,608.30","25,903.60",,,2024
1122,Surfside,Mar-15,"23,101.30","18,481.05",,,2024
1122,Surfside,Apr-15,"32,258.40","25,806.70",,,2024
1122,Surfside,May-15,"36,784.75","29,427.80",,,2024
1122,Surfside,Jun-15,"44,022.95","35,218.30",,,2024
1122,Surfside,Jul-15,"19,528.85","15,623.10",,,2024
1122,Surfside,Aug-15,"35,582.40","28,465.90",,,2024
1122,Surfside,Sep-15,"26,623.60","21,298.90","4,14,219.95","3,30,310.50",2024
1122,Surfside,Oct-15,"30,923.65","24,738.90",,,2024
1122,Surfside,Nov-15,"19,482.55","15,586.00",,,2024
1122,Surfside,Dec-15,"35,223.45","28,178.75",,,2024
1122,Surfside,Jan-16,"22,811.55","18,249.20",,,2024
1122,Surfside,Feb-16,"30,317.60","24,254.10",,,2024
1122,Surfside,Mar-16,"48,168.80","38,535.05",,,2024
1122,Surfside,Apr-16,"38,489.75","30,791.80",,,2024
1122,Surfside,May-16,"45,213.35","36,170.70",,,2024
1122,Surfside,Jun-16,"62,089.20","49,671.40",,,2024
1122,Surfside,Jul-16,"30,413.40","24,330.75",,,2024
1122,Surfside,Aug-16,"29,006.35","23,205.10",,,2024
1122,Surfside,Sep-16,"33,803.35","27,042.70","4,25,943.00","3,40,754.45",2024
1122,Surfside,Oct-16,"34,040.30","27,232.25",,,2024
1122,Surfside,Nov-16,"26,948.95","21,559.15",,,2024
1122,Surfside,Dec-16,"12,814.70","10,251.75",,,2024
1122,Surfside,Jan-17,"19,377.30","15,501.85",,,2024
1122,Surfside,Feb-17,"47,206.80","37,765.45",,,2024
1122,Surfside,Mar-17,"43,803.75","35,043.00",,,2024
1122,Surfside,Apr-17,"33,544.50","26,835.60",,,2024
1122,Surfside,May-17,"46,707.95","37,366.40",,,2024
1122,Surfside,Jun-17,"34,075.80","27,260.60",,,2024
1122,Surfside,Jul-17,"23,103.00","18,482.40",,,2024
1122,Surfside,Aug-17,"20,857.50","16,686.00",,,2024
1122,Surfside,Sep-17,"26,470.70","21,176.55","3,68,951.25","2,95,161.00",2024
1122,Surfside,Oct-17,"41,944.20","33,555.35",,,2024
1122,Surfside,Nov-17,"33,321.10","26,656.90",,,2024
1122,Surfside,Dec-17,"35,675.30","28,540.20",,,2024
1122,Surfside,Jan-18,"43,013.40","34,410.70",,,2024
1122,Surfside,Feb-18,"31,622.70","25,298.15",,,2024
1122,Surfside,Mar-18,"39,861.60","31,889.30",,,2024
1122,Surfside,Apr-18,"61,185.70","48,948.55",,,2024
1122,Surfside,May-18,"54,897.65","43,918.10",,,2024
1122,Surfside,Jun-18,"21,569.90","17,255.90",,,2024
1122,Surfside,Jul-18,"52,745.80","42,196.65",,,2024
1122,Surfside,Aug-18,"48,873.90","39,099.10",,,2024
1122,Surfside,Sep-18,"25,403.85","20,323.05","4,90,115.10","3,92,091.95",2024
1122,Surfside,Oct-18,"40,789.10","32,631.30",,,2024
1122,Surfside,Nov-18,"30,306.95","24,245.55",,,2024
1122,Surfside,Dec-18,"33,570.25","26,856.20",,,2024
1122,Surfside,Jan-19,"29,110.10","25,504.10",,,2024
1122,Surfside,Feb-19,"40,009.25","32,256.80",,,2024
1122,Surfside,Mar-19,"48,396.40","43,267.70",,,2024
1122,Surfside,Apr-19,"90,161.00","72,128.80",,,2024
1122,Surfside,May-19,"55,904.55","44,723.65",,,2024
1122,Surfside,Jun-19,"64,334.45","44,451.60",,,2024
1122,Surfside,Jul-19,"28,208.85","22,567.10",,,2024
1122,Surfside,Aug-19,"10,265.95","25,854.35",,,2024
1122,Surfside,Sep-19,"14,392.70","5,732.00","4,85,449.55","4,00,219.15",2024
1122,Surfside,Oct-19,"47,597.40","26,218.45",,,2024
1122,Surfside,Nov-19,"25,009.45","20,007.55",,,2024
1122,Surfside,Dec-19,"37,029.40","29,623.55",,,2024
1122,Surfside,Jan-20,"19,910.10","20,881.65",,,2024
1122,Surfside,Feb-20,"48,342.95","35,003.15",,,2024
1122,Surfside,Mar-20,"60,418.15","47,052.10",,,2024
1122,Surfside,"Apr-20
May-20",83.50,66.80,,,2024
1122,Surfside,Jun-20,"17,991.00","14,392.80",,,2024
1122,Surfside,Jul-20,"35,220.70","28,176.55",,,2024
1122,Surfside,Aug-20,"-3,416.05","5,448.10",,,2024
1122,Surfside,Sep-20,"80,629.15","56,322.35","3,68,815.75","2,83,193.05",2024
1122,Surfside,Oct-20,"57,795.90","46,236.70",,,2024
1122,Surfside,Nov-20,"60,922.45","48,738.00",,,2024
1122,Surfside,Dec-20,"22,387.75","24,521.40",,,2024
1122,Surfside,Jan-21,"18,941.55","9,678.35",,,2024
1122,Surfside,Feb-21,"36,361.20","31,763.65",,,2024
1122,Surfside,Mar-21,"54,775.75","40,009.60",,,2024
1122,Surfside,Apr-21,"43,537.80","34,830.25",,,2024
1122,Surfside,May-21,"44,927.45","35,941.95",,,2024
1122,Surfside,Jun-21,"44,718.50","35,774.80",,,2024
1122,Surfside,Jul-21,"31,342.25","32,220.35",,,2024
1122,Surfside,Aug-21,"70,686.20","49,402.40",,,2024
1122,Surfside,Sep-21,"33,353.80","26,683.05","5,19,750.60","4,15,800.50",2024
1122,Surfside,Oct-21,"33,990.55","27,192.45",,,2024
1122,Surfside,Nov-21,"24,999.75","19,999.80",,,2024
1122,Surfside,Dec-21,"28,955.15","27,412.10",,,2024
1122,Surfside,Jan-22,"13,432.90","10,176.80",,,2024
1122,Surfside,Feb-22,"12,705.55","14,991.70",,,2024
1122,Surfside,Mar-22,"55,231.00","35,679.05",,,2024
1122,Surfside,Apr-22,"36,219.50","28,975.60",,,2024
1122,Surfside,May-22,"19,554.45","15,643.55",,,2024
1122,Surfside,Jun-22,"41,069.30","35,003.10",,,2024
1122,Surfside,Jul-22,"25,637.35","21,117.00",,,2024
1122,Surfside,Aug-22,"29,578.40","20,907.95",,,2024
1122,Surfside,Sep-22,"29,847.65","23,878.10","3,51,221.55","2,80,977.20",2024
1122,Surfside,Oct-22,"28,674.00","22,939.20",,,2024
1122,Surfside,Nov-22,"21,355.35","17,084.30",,,2024
1122,Surfside,Dec-22,"26,704.50","22,329.70",,,2024
1122,Surfside,Jan-23,"14,376.00","21,659.85",,,2024
1122,Surfside,Feb-23,"22,568.55","12,394.05",,,2024
1122,Surfside,Mar-23,"43,638.65","29,446.55",,,2024
1122,Surfside,Apr-23,"33,285.15","26,628.10",,,2024
1122,Surfside,May-23,"36,466.25","29,173.00",,,2024
1122,Surfside,Jun-23,"27,940.55","23,633.25",,,2024
1122,Surfside,Jul-23,"30,102.00","22,800.80",,,2024
1122,Surfside,Aug-23,"39,265.85","31,412.70",,,2024
1122,Surfside,Sep-23,"22,895.65","18,953.80","3,47,272.50","2,78,455.30",2024
1122,Surfside,Oct-23,"30,246.05","25,859.15",,,2024
1122,Surfside,Nov-23,"60,306.40","47,258.15",,,2024
1122,Surfside,Dec-23,"19,937.20","29,814.05",,,2024
1122,Surfside,Jan-24,"89,719.50","57,914.10",,,2024
1122,Surfside,Feb-24,"51,535.45","41,308.40",,,2024
1122,Surfside,Mar-24,"27,599.05","22,205.20",,,2024
1122,Surfside,Apr-24,"29,084.05","23,361.50",,,2024
1122,Surfside,"May-24 Jun-24 Jul-24 Aug-24
Sep-24",,,"3,08,427.70","2,47,720.55",2024
1135,Strike Zone,Oct-13,"22,567.13","16,277.05",,,2024
1135,Strike Zone,Nov-13,"24,109.70","21,549.75",,,2024
1135,Strike Zone,Dec-13,"25,795.50","21,253.85",,,2024
1135,Strike Zone,Jan-14,"41,605.90","28,531.00",,,2024
1135,Strike Zone,Feb-14,"25,074.25","18,782.40",,,2024
1135,Strike Zone,Mar-14,"40,740.15","32,592.10",,,2024
1135,Strike Zone,Apr-14,"35,905.90","28,724.75",,,2024
1135,Strike Zone,May-14,"18,968.85","15,175.05",,,2024
1135,Strike Zone,Jun-14,"16,929.60","13,543.70",,,2024
1135,Strike Zone,Jul-14,"22,111.00","17,688.80",,,2024
1135,Strike Zone,Aug-14,"12,150.00","12,760.40",,,2024
1135,Strike Zone,Sep-14,"16,523.35","10,178.30","3,02,481.33","2,37,057.15",2024
1135,Strike Zone,Oct-14,"30,050.00","24,040.00",,,2024
1135,Strike Zone,Nov-14,"8,875.35","7,100.30",,,2024
1135,Strike Zone,Dec-14,"22,427.70","17,942.15",,,2024
1135,Strike Zone,Jan-15,"1,677.75","1,342.20",,,2024
1135,Strike Zone,Feb-15,"13,411.50","10,729.20",,,2024
1135,Strike Zone,Mar-15,"19,429.75","15,543.80",,,2024
1135,Strike Zone,Apr-15,"11,892.20","9,513.75",,,2024
1135,Strike Zone,May-15,"10,652.60","8,522.10",,,2024
1135,Strike Zone,Jun-15,"12,589.55","10,071.60",,,2024
1135,Strike Zone,Jul-15,"12,819.65","10,255.70",,,2024
1135,Strike Zone,Aug-15,"9,433.00","7,546.40",,,2024
1135,Strike Zone,Sep-15,"12,311.00","9,848.80","1,65,570.05","1,32,456.00",2024
1135,Strike Zone,Oct-15,"13,176.95","10,541.55",,,2024
1135,Strike Zone,Nov-15,"11,547.20","9,237.75",,,2024
1135,Strike Zone,Dec-15,"1,752.05","1,401.65",,,2024
1135,Strike Zone,Jan-16,"17,194.50","13,755.60",,,2024
1135,Strike Zone,Feb-16,"10,600.90","8,480.70",,,2024
1135,Strike Zone,Mar-16,"11,029.90","8,823.90",,,2024
1135,Strike Zone,Apr-16,"17,953.80","14,363.05",,,2024
1135,Strike Zone,May-16,"20,960.50","16,768.40",,,2024
1135,Strike Zone,Jun-16,"12,902.25","10,321.80",,,2024
1135,Strike Zone,Jul-16,"15,854.00","12,683.20",,,2024
1135,Strike Zone,Aug-16,"21,427.40","17,141.90",,,2024
1135,Strike Zone,Sep-16,"3,573.70","2,858.95","1,57,973.15","1,26,378.45",2024
1135,Strike Zone,Oct-16,"17,403.25","13,922.60",,,2024
1135,Strike Zone,Nov-16,"13,937.80","11,150.25",,,2024
1135,Strike Zone,Dec-16,"10,339.50","8,271.60",,,2024
1135,Strike Zone,Jan-17,"18,423.00","14,738.40",,,2024
1135,Strike Zone,Feb-17,"15,892.00","12,713.60",,,2024
1135,Strike Zone,Mar-17,"12,404.45","9,923.55",,,2024
1135,Strike Zone,Apr-17,"8,975.45","7,180.35",,,2024
1135,Strike Zone,May-17,"6,725.20","5,380.15",,,2024
1135,Strike Zone,Jun-17,"9,953.00","7,962.40",,,2024
1135,Strike Zone,Jul-17,"5,463.00","4,370.40",,,2024
1135,Strike Zone,Aug-17,"11,651.70","9,321.35",,,2024
1135,Strike Zone,Sep-17,"13,891.00","11,112.80","1,45,059.35","1,16,047.45",2024
1135,Strike Zone,Oct-17,"10,807.20","8,645.75",,,2024
1135,Strike Zone,Nov-17,"16,415.60","13,132.50",,,2024
1135,Strike Zone,Dec-17 Jan-18 Feb-18 Mar-18 Apr-18 May-18 Jun-18 Jul-18 Aug-18 Sep-18,"11,047.00","8,837.60","38,269.80","30,615.85",2024
1137,Club Iwakuni,Oct-13,"1,62,785.03","1,30,368.65",,,2024
1137,Club Iwakuni,Nov-13,"1,07,500.55","86,000.45",,,2024
1137,Club Iwakuni,Dec-13,"1,38,437.85","1,10,750.30",,,2024
1137,Club Iwakuni,Jan-14,"1,21,068.19","98,908.60",,,2024
1137,Club Iwakuni,Feb-14,"1,24,682.47","1,02,814.20",,,2024
1137,Club Iwakuni,Mar-14,"1,45,526.01","1,16,178.25",,,2024
1137,Club Iwakuni,Apr-14,"1,66,858.54","1,34,533.20",,,2024
1137,Club Iwakuni,May-14,"87,297.76","72,912.45",,,2024
1137,Club Iwakuni,Jun-14,"1,17,883.50","90,268.80",,,2024
1137,Club Iwakuni,Jul-14,"1,36,441.74","1,11,723.50",,,2024
1137,Club Iwakuni,Aug-14,"89,236.98","75,748.65",,,2024
1137,Club Iwakuni,Sep-14,"1,37,049.92","1,04,641.15","15,34,768.54","12,34,848.20",2024
1137,Club Iwakuni,Oct-14,"1,03,329.80","81,456.25",,,2024
1137,Club Iwakuni,Nov-14,"1,05,130.34","97,051.35",,,2024
1137,Club Iwakuni,Dec-14,"1,31,308.53","95,690.50",,,2024
1137,Club Iwakuni,Jan-15,"1,15,348.56","93,591.25",,,2024
1137,Club Iwakuni,Feb-15,"1,23,291.21","94,949.50",,,2024
1137,Club Iwakuni,Mar-15,"1,99,341.58","1,58,973.25",,,2024
1137,Club Iwakuni,Apr-15,"1,39,810.38","1,10,128.05",,,2024
1137,Club Iwakuni,May-15,"1,29,751.01","1,08,594.20",,,2024
1137,Club Iwakuni,Jun-15,"1,22,027.53","91,425.40",,,2024
1137,Club Iwakuni,Jul-15,"97,724.08","88,651.35",,,2024
1137,Club Iwakuni,Aug-15,"75,753.25","59,171.85",,,2024
1137,Club Iwakuni,Sep-15,"1,26,509.99","91,717.00","14,69,326.26","11,71,399.95",2024
1137,Club Iwakuni,Oct-15,"95,502.08","81,199.25",,,2024
1137,Club Iwakuni,Nov-15,"1,01,188.64","75,218.55",,,2024
1137,Club Iwakuni,Dec-15,"98,564.10","80,447.85",,,2024
1137,Club Iwakuni,Jan-16,"73,334.77","60,479.45",,,2024
1137,Club Iwakuni,Feb-16,"1,04,632.55","88,411.35",,,2024
1137,Club Iwakuni,Mar-16,"1,24,179.62","91,119.00",,,2024
1137,Club Iwakuni,Apr-16,"70,726.86","60,486.60",,,2024
1137,Club Iwakuni,May-16,"1,20,948.51","93,635.35",,,2024
1137,Club Iwakuni,Jun-16,"94,994.33","78,968.25",,,2024
1137,Club Iwakuni,Jul-16,"1,06,500.49","86,105.75",,,2024
1137,Club Iwakuni,Aug-16,"1,39,487.75","1,05,323.80",,,2024
1137,Club Iwakuni,Sep-16,"88,526.37","74,470.20","12,18,586.07","9,75,865.40",2024
1137,Club Iwakuni,Oct-16,"1,09,594.67","85,606.90",,,2024
1137,Club Iwakuni,Nov-16,"1,16,250.22","94,385.15",,,2024
1137,Club Iwakuni,Dec-16,"1,12,420.22","93,448.75",,,2024
1137,Club Iwakuni,Jan-17,"1,16,128.04","89,411.80",,,2024
1137,Club Iwakuni,Feb-17,"1,14,986.90","92,794.10",,,2024
1137,Club Iwakuni,Mar-17,"1,02,194.14","80,299.50",,,2024
1137,Club Iwakuni,Apr-17,"99,713.27","84,750.25",,,2024
1137,Club Iwakuni,May-17,"1,48,767.75","1,14,330.40",,,2024
1137,Club Iwakuni,Jun-17,"82,590.00","95,839.75",,,2024
1137,Club Iwakuni,Jul-17,"71,942.25","48,318.70",,,2024
1137,Club Iwakuni,Aug-17,"1,37,153.45","90,100.90",,,2024
1137,Club Iwakuni,Sep-17,"56,988.70","73,123.70","12,68,729.61","10,42,409.90",2024
1137,Club Iwakuni,Oct-17,"1,30,568.80","74,050.20",,,2024
1137,Club Iwakuni,Nov-17,"1,16,178.25","97,912.00",,,2024
1137,Club Iwakuni,Dec-17,"1,46,151.10","1,18,424.55",,,2024
1137,Club Iwakuni,Jan-18,"1,55,465.55","1,18,939.70",,,2024
1137,Club Iwakuni,Feb-18,"1,13,188.35","90,486.70",,,2024
1137,Club Iwakuni,Mar-18,"86,744.40","89,864.05",,,2024
1137,Club Iwakuni,Apr-18,"1,10,305.81","81,443.35",,,2024
1137,Club Iwakuni,May-18,"1,74,313.39","1,43,503.40",,,2024
1137,Club Iwakuni,Jun-18,"1,36,020.15","97,074.30",,,2024
1137,Club Iwakuni,Jul-18,"1,25,700.90","93,606.10",,,2024
1137,Club Iwakuni,Aug-18,"98,242.71","92,380.30",,,2024
1137,Club Iwakuni,Sep-18,"1,25,663.69","88,896.45","15,18,543.10","11,86,581.10",2024
1137,Club Iwakuni,Oct-18,"1,22,128.70","1,00,705.30",,,2024
1137,Club Iwakuni,Nov-18,"1,12,527.50","89,582.85",,,2024
1137,Club Iwakuni,Dec-18,"98,224.85","83,259.50",,,2024
1137,Club Iwakuni,Jan-19,"1,94,491.55","1,48,680.60",,,2024
1137,Club Iwakuni,Feb-19,"1,43,934.00","1,16,070.05",,,2024
1137,Club Iwakuni,Mar-19,"94,926.19","1,03,923.05",,,2024
1137,Club Iwakuni,Apr-19,"2,01,892.80","1,61,514.20",,,2024
1137,Club Iwakuni,May-19,"1,25,494.32","1,10,903.60",,,2024
1137,Club Iwakuni,Jun-19,"1,21,917.89","68,135.30",,,2024
1137,Club Iwakuni,Jul-19,"1,64,769.35","1,19,319.60",,,2024
1137,Club Iwakuni,Aug-19,"1,29,853.05","1,04,846.40",,,2024
1137,Club Iwakuni,Sep-19,"93,242.75","79,071.95","16,03,402.95","12,86,012.40",2024
1137,Club Iwakuni,Oct-19,"1,42,923.25","1,08,896.85",,,2024
1137,Club Iwakuni,Nov-19,"69,880.70","70,048.95",,,2024
1137,Club Iwakuni,Dec-19,"1,51,947.70","1,07,413.75",,,2024
1137,Club Iwakuni,Jan-20,"85,977.76","81,271.80",,,2024
1137,Club Iwakuni,Feb-20,"98,912.44","82,660.50",,,2024
1137,Club Iwakuni,Mar-20,"1,27,372.50","85,877.85",,,2024
1137,Club Iwakuni,"Apr-20
May-20",-837.65,-670.10,,,2024
1137,Club Iwakuni,Jun-20,"69,306.30","55,445.05",,,2024
1137,Club Iwakuni,Jul-20,"57,796.25","55,217.85",,,2024
1137,Club Iwakuni,Aug-20,"99,897.80","85,419.95",,,2024
1137,Club Iwakuni,Sep-20,"99,862.10","65,407.20","10,03,039.15","7,96,989.65",2024
1137,Club Iwakuni,Oct-20,"40,986.45","40,639.30",,,2024
1137,Club Iwakuni,Nov-20,"52,541.00","36,564.75",,,2024
1137,Club Iwakuni,Dec-20,"49,955.10","37,582.05",,,2024
1137,Club Iwakuni,Jan-21,"40,480.75","56,141.00",,,2024
1137,Club Iwakuni,Feb-21,"94,726.85","56,921.35",,,2024
1137,Club Iwakuni,Mar-21,"61,124.05","44,003.00",,,2024
1137,Club Iwakuni,Apr-21,"1,29,604.80","1,09,949.30",,,2024
1137,Club Iwakuni,May-21,"56,221.75","42,344.90",,,2024
1137,Club Iwakuni,Jun-21,"1,23,158.65","96,471.70",,,2024
1137,Club Iwakuni,Jul-21,"67,337.05","61,067.10",,,2024
1137,Club Iwakuni,Aug-21,"1,10,913.10","79,955.20",,,2024
1137,Club Iwakuni,Sep-21,"90,951.60","72,761.30","9,18,001.15","7,34,400.95",2024
1137,Club Iwakuni,Oct-21,"52,923.90","47,480.55",,,2024
1137,Club Iwakuni,Nov-21,"1,14,338.70","86,329.55",,,2024
1137,Club Iwakuni,Dec-21,"45,532.50","40,815.50",,,2024
1137,Club Iwakuni,Jan-22,"38,057.05","40,780.15",,,2024
1137,Club Iwakuni,Feb-22,"45,246.95","37,090.85",,,2024
1137,Club Iwakuni,Mar-22,"92,686.60","62,353.90",,,2024
1137,Club Iwakuni,Apr-22,"55,988.70","53,106.05",,,2024
1137,Club Iwakuni,May-22,"1,11,580.45","77,127.40",,,2024
1137,Club Iwakuni,Jun-22,"49,622.60","48,239.65",,,2024
1137,Club Iwakuni,Jul-22,"1,10,401.65","86,263.25",,,2024
1137,Club Iwakuni,Aug-22,"65,519.65","50,133.00",,,2024
1137,Club Iwakuni,Sep-22,"5,670.85","3,382.70","7,87,569.60","6,33,102.55",2024
1137,Club Iwakuni,Oct-22,"50,271.95","37,170.80",,,2024
1137,Club Iwakuni,Nov-22,"63,376.90","50,701.50",,,2024
1137,Club Iwakuni,Dec-22,"37,023.00","29,618.40",,,2024
1137,Club Iwakuni,Jan-23,"51,362.60","41,090.05",,,2024
1137,Club Iwakuni,Feb-23,"1,07,977.55","86,382.05",,,2024
1137,Club Iwakuni,Mar-23,"56,051.20","52,657.10",,,2024
1137,Club Iwakuni,Apr-23,"41,019.05","38,175.50",,,2024
1137,Club Iwakuni,May-23,"1,45,917.55","1,03,557.65",,,2024
1137,Club Iwakuni,Jun-23,"78,270.75","73,877.40",,,2024
1137,Club Iwakuni,Jul-23,"1,51,994.80","1,10,335.05",,,2024
1137,Club Iwakuni,Aug-23,"8,064.70","6,451.75",,,2024
1137,Club Iwakuni,Sep-23,"-18,655.83",0.00,"7,72,674.22","6,30,017.25",2024
1137,Club Iwakuni,Oct-23,"1,38,546.15","92,579.60",,,2024
1137,Club Iwakuni,Nov-23,"23,092.90","23,306.10",,,2024
1137,Club Iwakuni,Dec-23,"99,187.25","97,407.95",,,2024
1137,Club Iwakuni,Jan-24,"1,11,069.30","65,706.95",,,2024
1137,Club Iwakuni,Feb-24,"51,932.20","48,083.15",,,2024
1137,Club Iwakuni,Mar-24,"1,01,806.65","80,582.65",,,2024
1137,Club Iwakuni,Apr-24,"1,33,615.60","1,02,024.75",,,2024
1137,Club Iwakuni,"May-24 Jun-24 Jul-24 Aug-24
Sep-24",,,"6,59,250.05","5,09,691.15",2024
3164,Torii Pines TLF,Oct-17,,,,,2024
3164,Torii Pines TLF,Nov-17,,,,,2024
3164,Torii Pines TLF,Dec-17,"19,358.10","15,486.50",,,2024
3164,Torii Pines TLF,Jan-18,"33,264.50","26,611.60",,,2024
3164,Torii Pines TLF,Feb-18,"34,689.05","27,751.25",,,2024
3164,Torii Pines TLF,Mar-18,"34,028.20","27,222.55",,,2024
3164,Torii Pines TLF,Apr-18,"31,878.85","25,503.05",,,2024
3164,Torii Pines TLF,May-18,"62,869.80","50,295.85",,,2024
3164,Torii Pines TLF,Jun-18,"44,448.40","35,558.70",,,2024
3164,Torii Pines TLF,Jul-18,"40,124.80","32,099.85",,,2024
3164,Torii Pines TLF,Aug-18,"52,348.35","41,878.70",,,2024
3164,Torii Pines TLF,Sep-18,"46,449.80","37,159.85","3,99,459.85","3,19,567.90",2024
3164,Torii Pines TLF,Oct-18,"79,128.10","63,302.50",,,2024
3164,Torii Pines TLF,Nov-18,"67,768.80","54,215.05",,,2024
3164,Torii Pines TLF,Dec-18,"79,773.20","63,818.55",,,2024
3164,Torii Pines TLF,Jan-19,"37,408.30","34,770.80",,,2024
3164,Torii Pines TLF,Feb-19,"94,838.10","77,144.70",,,2024
3164,Torii Pines TLF,Mar-19,"65,360.00","53,502.15",,,2024
3164,Torii Pines TLF,Apr-19,"72,400.60","58,892.50",,,2024
3164,Torii Pines TLF,May-19,"1,42,320.22","1,25,106.75",,,2024
3164,Torii Pines TLF,Jun-19,"1,33,651.93","88,950.50",,,2024
3164,Torii Pines TLF,Jul-19,"99,635.25","78,124.15",,,2024
3164,Torii Pines TLF,Aug-19,"81,067.50","72,609.50",,,2024
3164,Torii Pines TLF,Sep-19,"41,127.00","30,595.30","9,94,479.00","8,01,032.45",2024
3164,Torii Pines TLF,Oct-19,"95,726.90","71,132.35",,,2024
3164,Torii Pines TLF,Nov-19,"79,072.15","85,467.80",,,2024
3164,Torii Pines TLF,Dec-19,"1,30,833.15","98,236.50",,,2024
3164,Torii Pines TLF,Jan-20,"1,01,846.62","72,515.95",,,2024
